generation,minReplicas,maxReplicas,cpuThreshold,memoryThreshold,stabilizationWindowSeconds,cpuRequest,memoryRequest,AVG_CPU,AVG_LATENCY,AVG_MEMORY,AVG_REPLICAS,AVG_RESPONSE_TIME,CPU_EFFICIENCY,ERROR_RATE,MEMORY_EFFICIENCY,P25,P50,P95,REPLICA_VARIANCE,SLA_PERCENTAGE,raw_CPU_EFFICIENCY_LOSS,raw_P95,raw_PROVISIONED_CPU,raw_PROVISIONED_MEMORY,raw_SLA_VIOLATION,penalized_CPU_EFFICIENCY_LOSS,penalized_P95,penalized_PROVISIONED_CPU,penalized_PROVISIONED_MEMORY,penalized_SLA_VIOLATION
8,2,5,0.3,0.7,15,500,256,0.3579560935640519,14416.037593984962,22811852.8,2,14416.105263157895,0.3579560935640519,0.11654135338345864,0.08498077392578125,4787,13311,31048,0,0.5338345864661654,0.6420439064359481,31048,1,0.5,0.46616541353383456,15.481977506931116,31048,30.160000000000004,2.0625,3.0165503985527726
8,2,7,0.3,0.7,15,450,256,0.48002129307337554,7140.251184834123,23511495.111111112,4.888888888888889,7140.289099526066,0.2181914968515343,0,0.08758714463975695,2001,6582,16624,0.9876543209876544,0.9170616113744076,0.7818085031484657,16624,2.2,1.2222222222222223,0.08293838862559244,22.785891784577267,16624,160.96000000000004,95.74382716049385,0.08293838862559244
8,2,5,0.5,0.7,15,500,256,0.3763736787276578,13717.089219330855,23853465.6,2,13717.126394052044,0.3763736787276578,0.137546468401487,0.088861083984375,3396,12381,31568,0,0.6059479553903345,0.6236263212723422,31568,1,0.5,0.3940520446096655,14.624378710284624,31568,30.160000000000004,2.0625,1.7496751012285632
8,4,5,0.5,0.4,15,500,576,0.5821041637543178,7685.158415841584,27351836.444444444,4,7685.200495049505,0.2910520818771589,0,0.04528601375626929,2395,6655,18178,0,0.8663366336633663,0.7089479181228411,18178,2,2.25,0.13366336633663367,18.802805340108424,18178,131.95999999999998,402.25,0.13366336633663367
8,4,8,0.5,0.4,15,500,256,0.6321481970486149,7908.108910891089,28012134.4,4.6,7908.153465346535,0.27484704219505,0,0.10435333251953124,1707,5607,25058,0.8400000000000001,0.8787128712871287,0.72515295780495,25058,2.3,1.15,0.12128712871287128,19.65563819748259,25058,176.54,82.15,0.12128712871287128
8,3,8,0.5,0.4,15,500,256,0.5422568212720369,9474.878698224851,23641565.866666667,3,9474.920118343196,0.36150454751469124,0,0.08807169596354167,3209,8404,22095,0,0.7692307692307693,0.6384954524853088,22095,1.5,0.75,0.23076923076923073,15.314847394884401,22095,72.05999999999997,7,0.264852071005917
8,7,8,0.5,0.4,10,500,576,0.9149557799637199,4780.426307448494,23292846.73015873,7,4780.4770206022185,0.2614159371324914,0,0.03856560708774251,1606,3453,12761,0,0.9746434231378764,0.7385840628675087,12761,3.5,3.9375,0.02535657686212356,20.37681510805504,12761,419.65999999999997,1363.703125,0.02535657686212356
8,4,5,0.5,0.5,15,400,256,0.5028926140955852,9024.681818181818,23545548.8,4.4,9024.72159090909,0.285734439827037,0,0.08771400451660157,2227,7011,29310,0.24,0.8295454545454546,0.714265560172963,29310,1.7600000000000002,1.1,0.17045454545454541,19.08057601634404,29310,100.96160000000002,73.35,0.17045454545454541
8,2,5,0.5,0.5,15,400,256,0.3076469420549688,18848.48611111111,25182822.4,2,18848.555555555555,0.384558677568711,0.14351851851851852,0.09381332397460937,7906,16462,40123,0,0.47685185185185186,0.615441322431289,40123,0.8,0.5,0.5231481481481481,14.251090091246349,40123,18.44,2.0625,4.282438271604938
8,2,5,0.5,0.7,15,500,256,0.3763736787276578,13717.089219330855,23853465.6,2,13717.126394052044,0.3763736787276578,0.137546468401487,0.088861083984375,3396,12381,31568,0,0.6059479553903345,0.6236263212723422,31568,1,0.5,0.3940520446096655,14.624378710284624,31568,30.160000000000004,2.0625,1.7496751012285632
9,7,8,0.5,0.5,10,500,256,0.8987577573894762,5088.118443316413,24483742.476190474,7,5088.159052453469,0.2567879306827075,0,0.09120904831659225,1469,3381,16377,0,0.9424703891708968,0.7432120693172926,16377,3.5,1.75,0.05752961082910324,20.628322548557406,16377,419.65999999999997,226.75,0.05752961082910324
9,7,8,0.5,0.7,10,500,576,0.8795983462062027,4927.619601328904,23312676.57142857,7.111111111111111,4927.662790697675,0.24738703487049454,0,0.03859843905009921,1419,4294,12204,0.09876543209876544,0.9900332225913622,0.7526129651295055,12204,3.5555555555555554,4,0.009966777408637828,21.143958875246454,12204,433.42666666666656,1410.25,0.009966777408637828
9,4,5,0.5,0.4,15,500,576,0.5821041637543178,7685.158415841584,27351836.444444444,4,7685.200495049505,0.2910520818771589,0,0.04528601375626929,2395,6655,18178,0,0.8663366336633663,0.7089479181228411,18178,2,2.25,0.13366336633663367,18.802805340108424,18178,131.95999999999998,402.25,0.13366336633663367
9,2,7,0.3,0.7,15,450,256,0.48002129307337554,7140.251184834123,23511495.111111112,4.888888888888889,7140.289099526066,0.2181914968515343,0,0.08758714463975695,2001,6582,16624,0.9876543209876544,0.9170616113744076,0.7818085031484657,16624,2.2,1.2222222222222223,0.08293838862559244,22.785891784577267,16624,160.96000000000004,95.74382716049385,0.08293838862559244
9,4,8,0.5,0.4,15,500,256,0.6321481970486149,7908.108910891089,28012134.4,4.6,7908.153465346535,0.27484704219505,0,0.10435333251953124,1707,5607,25058,0.8400000000000001,0.8787128712871287,0.72515295780495,25058,2.3,1.15,0.12128712871287128,19.65563819748259,25058,176.54,82.15,0.12128712871287128
9,3,8,0.5,0.4,15,500,256,0.5422568212720369,9474.878698224851,23641565.866666667,3,9474.920118343196,0.36150454751469124,0,0.08807169596354167,3209,8404,22095,0,0.7692307692307693,0.6384954524853088,22095,1.5,0.75,0.23076923076923073,15.314847394884401,22095,72.05999999999997,7,0.264852071005917
9,2,5,0.5,0.7,15,500,256,0.3763736787276578,13717.089219330855,23853465.6,2,13717.126394052044,0.3763736787276578,0.137546468401487,0.088861083984375,3396,12381,31568,0,0.6059479553903345,0.6236263212723422,31568,1,0.5,0.3940520446096655,14.624378710284624,31568,30.160000000000004,2.0625,1.7496751012285632
9,7,8,0.5,0.4,10,500,576,0.9149557799637199,4780.426307448494,23292846.73015873,7,4780.4770206022185,0.2614159371324914,0,0.03856560708774251,1606,3453,12761,0,0.9746434231378764,0.7385840628675087,12761,3.5,3.9375,0.02535657686212356,20.37681510805504,12761,419.65999999999997,1363.703125,0.02535657686212356
9,4,5,0.5,0.5,15,400,256,0.5028926140955852,9024.681818181818,23545548.8,4.4,9024.72159090909,0.285734439827037,0,0.08771400451660157,2227,7011,29310,0.24,0.8295454545454546,0.714265560172963,29310,1.7600000000000002,1.1,0.17045454545454541,19.08057601634404,29310,100.96160000000002,73.35,0.17045454545454541
9,3,8,0.5,0.4,15,500,256,0.5422568212720369,9474.878698224851,23641565.866666667,3,9474.920118343196,0.36150454751469124,0,0.08807169596354167,3209,8404,22095,0,0.7692307692307693,0.6384954524853088,22095,1.5,0.75,0.23076923076923073,15.314847394884401,22095,72.05999999999997,7,0.264852071005917
10,2,7,0.3,0.7,15,450,256,0.48002129307337554,7140.251184834123,23511495.111111112,4.888888888888889,7140.289099526066,0.2181914968515343,0,0.08758714463975695,2001,6582,16624,0.9876543209876544,0.9170616113744076,0.7818085031484657,16624,2.2,1.2222222222222223,0.08293838862559244,22.785891784577267,16624,160.96000000000004,95.74382716049385,0.08293838862559244
10,7,8,0.5,0.7,10,500,576,0.8795983462062027,4927.619601328904,23312676.57142857,7.111111111111111,4927.662790697675,0.24738703487049454,0,0.03859843905009921,1419,4294,12204,0.09876543209876544,0.9900332225913622,0.7526129651295055,12204,3.5555555555555554,4,0.009966777408637828,21.143958875246454,12204,433.42666666666656,1410.25,0.009966777408637828
10,7,8,0.5,0.4,15,500,256,0.8850897637489542,4718.543130990415,23497784.888888888,7.555555555555555,4718.602236421725,0.2342884668747232,0,0.08753607008192274,1349,3331,13733,0.2469135802469136,0.9824281150159745,0.7657115331252768,13733,3.7777777777777777,1.8888888888888888,0.01757188498402551,21.873021003723508,13733,490.7155555555555,270.4845679012346,0.01757188498402551
10,3,8,0.5,0.4,15,500,256,0.5422568212720369,9474.878698224851,23641565.866666667,3,9474.920118343196,0.36150454751469124,0,0.08807169596354167,3209,8404,22095,0,0.7692307692307693,0.6384954524853088,22095,1.5,0.75,0.23076923076923073,15.314847394884401,22095,72.05999999999997,7,0.264852071005917
10,4,8,0.5,0.4,15,500,256,0.6321481970486149,7908.108910891089,28012134.4,4.6,7908.153465346535,0.27484704219505,0,0.10435333251953124,1707,5607,25058,0.8400000000000001,0.8787128712871287,0.72515295780495,25058,2.3,1.15,0.12128712871287128,19.65563819748259,25058,176.54,82.15,0.12128712871287128
10,2,8,0.3,0.4,15,500,256,0.44702041059373165,12746.744360902256,24228044.8,2.3,12746.796992481202,0.3887134005162884,0.03383458646616541,0.09025650024414063,2773,10069,30256,0.21000000000000002,0.6353383458646616,0.6112865994837116,30256,1.15,0.575,0.36466165413533835,14.063453640984656,30256,40.83999999999998,3.2156249999999993,1.3407462264684267
10,7,8,0.5,0.4,10,500,576,0.9149557799637199,4780.426307448494,23292846.73015873,7,4780.4770206022185,0.2614159371324914,0,0.03856560708774251,1606,3453,12761,0,0.9746434231378764,0.7385840628675087,12761,3.5,3.9375,0.02535657686212356,20.37681510805504,12761,419.65999999999997,1363.703125,0.02535657686212356
10,7,8,0.5,0.5,10,500,256,0.8987577573894762,5088.118443316413,24483742.476190474,7,5088.159052453469,0.2567879306827075,0,0.09120904831659225,1469,3381,16377,0,0.9424703891708968,0.7432120693172926,16377,3.5,1.75,0.05752961082910324,20.628322548557406,16377,419.65999999999997,226.75,0.05752961082910324
10,3,8,0.5,0.4,15,500,256,0.5422568212720369,9474.878698224851,23641565.866666667,3,9474.920118343196,0.36150454751469124,0,0.08807169596354167,3209,8404,22095,0,0.7692307692307693,0.6384954524853088,22095,1.5,0.75,0.23076923076923073,15.314847394884401,22095,72.05999999999997,7,0.264852071005917
10,4,8,0.5,0.4,15,500,256,0.6321481970486149,7908.108910891089,28012134.4,4.6,7908.153465346535,0.27484704219505,0,0.10435333251953124,1707,5607,25058,0.8400000000000001,0.8787128712871287,0.72515295780495,25058,2.3,1.15,0.12128712871287128,19.65563819748259,25058,176.54,82.15,0.12128712871287128
